ID,BndCd,Z,VAr,CAr,Curv,EdgL,Slp,FWidth,Aspect,SV,LV,AvSM,AvRtM,HOccr,HRt,SbOccr,SbRt,POccr,PRt,SatOccr,SatRt,SoiSatOccr,RchDsch,AvET,EvpFrct,cET,cEsoil,cLHF,cMelt,cSHF,cPHF,cRLIn,cRLo,cRSIn,cGHF,cUErr,cHrsSun,cHrsSnow,persTime,peakWE,initTime,peakTime,cIntSub,cSnSub,cSnEvap,cIntUnl,AvCanStorParam,AvIntercCoeff,AvTF,AvCanFieldCap,AvDrainCoeff,AvDrainExpPar,AvLUAlb,AvVegHeight,AvOTCoeff,AvStomRes,AvVegFract,AvLeafAI,AvEvapThresh,AvTransThresh,Bedrock_Depth_mm,Ks,ThetaS,ThetaR,PoreSize,AirEBubPress,DecayF,SatAnRatio,UnsatAnRatio,Porosity,VolHeatCond,SoilHeatCap,SoilID,LandUseID,weight
2419.0,3,472.8,112.8891,0.02192146,0.247901,9.04372,-0.165307,10.9484,3.927,0.9933053,0,0.5539,0.7179,14,34.5,0,0,0,0,0,0,17,0.0524,0.0393,0.24,59.36,23.22,0,0,0,0,0,0,1950878000.0,0,0,1177,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1290.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,2,1,2.0050491636935724e-05
2420.0,3,450.0,1088.049,0.02005258,0.0847478,26.4885,0.092377,35.8026,2.576,0.9978802,0,0.4989,0.5898,13,35.2,0,0,0,0,0,0,16,0.0376,0.04237,0.2538,61.88,22.51,0,0,0,0,0,0,1950878000.0,0,0,1235,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1677.9,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,4,1,0.00019325087519588937
2421.0,3,426.8,1133.748,0.01613897,0.244525,27.831,0.0491576,47.8088,3.444,0.999397,0,0.5227,0.6408,13,36.0,0,0,0,0,0,0,16,0.0475,0.04092,0.2457,60.3,23.17,0,0,0,0,0,0,1950878000.0,0,0,1262,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1490.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,2,1,0.00020136757926489453
2422.0,3,410.7,541.4012,0.009040621,0.252961,28.9668,0.0206566,20.244,4.025,0.9998934,0,0.4668,0.5353,13,34.4,0,0,0,0,0,0,16,0.0174,0.04442,0.2759,65.92,23.32,0,0,0,0,0,0,1950878000.0,0,0,1264,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1994.661,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,3,1,9.615950727596345e-05
2423.0,3,449.2,866.8033,0.0562255,0.691292,26.6391,0.238454,27.0936,5.435,0.9863637,0,0.5652,0.7448,14,33.1,0,0,0,0,0,0,16,0.0439,0.04119,0.2362,61.62,17.31,0,0,0,0,0,0,1950878000.0,0,0,1230,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1227.644,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,2,0.0001539549196292493
2424.0,3,520.3,1009.069,0.02189338,0.00238935,28.9962,0.123267,28.5969,5.484,0.9962441,0,0.5314,0.6862,4,58.7,0,0,0,0,0,0,5,0.319,0.0425,0.2398,62.22,17.34,0,0,0,0,0,0,1950878000.0,0,0,1250,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1429.525,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,2,2,0.0001792230564827879
2425.0,3,404.3,144.0407,0.01199943,-0.0405366,8.0,0.127823,7.50734,5.035,0.9959647,0,0.4539,0.5178,13,32.7,0,0,0,0,0,0,16,-0.00202,0.04923,0.2721,71.82,16.92,0,0,0,0,0,0,1950878000.0,0,0,1236,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,2140.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,2,2,2.5583398669387632e-05
2426.0,3,548.1,683.836,0.06520381,0.282147,27.1074,0.16554,30.0204,4.212,0.9932868,0,0.5806,0.7792,14,34.3,0,0,0,0,0,0,16,0.0599,0.0404,0.2353,62.03,17.94,0,0,0,0,0,0,1950878000.0,0,0,1177,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1150.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,2,0.00012145767836784577
2427.0,3,522.8,156.203,0.02201062,0.422234,7.72896,0.228688,11.1578,1.441,0.9874169,0,0.5574,0.7362,15,52.1,0,0,0,0,0,0,17,0.205,0.03855,0.2407,56.16,21.27,0,0,0,0,0,0,1950878000.0,0,0,1176,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1270.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,2.7743572631585075e-05
2428.0,3,424.6,879.6999,0.04343314,0.0100853,27.5695,0.0500456,33.6914,5.539,0.999375,0,0.4654,0.533,13,33.2,0,0,0,0,0,0,16,0.00687,0.04794,0.2577,69.33,16.84,0,0,0,0,0,0,1950878000.0,0,0,1262,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,2010.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,2,2,0.00015624551429644837
2429.0,3,440.2,940.2042,0.04340562,-0.0265839,26.1654,0.142427,43.627,3.295,0.9950045,0,0.5354,0.6711,13,36.1,0,0,0,0,0,0,16,0.0491,0.04026,0.2441,60.11,23.53,0,0,0,0,0,0,1950878000.0,0,0,1243,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1403.032,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,0.0001669918216117574
2430.0,3,566.2,157.7707,0.08621348,0.141915,7.24171,0.26426,10.9175,2.258,0.9834059,0,0.5744,0.7666,14,34.5,0,0,0,0,0,0,16,0.0711,0.03835,0.2396,57.98,23.38,0,0,0,0,0,0,1950878000.0,0,0,1172,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1180.317,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,2.802201541958874e-05
2431.0,3,519.8,1328.911,0.05015222,0.0432633,27.7242,0.295534,40.4354,3.511,0.9794986,0,0.5764,0.7696,14,34.3,0,0,0,0,0,0,16,0.0462,0.03857,0.2384,59.31,23.29,0,0,0,0,0,0,1950878000.0,0,0,1177,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1170.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,0.00023603092673900216
2432.0,3,526.6,302.9797,0.05198142,-0.0606061,13.3257,0.273492,18.518,2.544,0.9822882,0,0.5541,0.726,15,51.6,0,0,0,0,0,0,17,0.167,0.03883,0.2399,57.0,21.12,0,0,0,0,0,0,1950878000.0,0,0,1189,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1288.491,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,5.381291852810674e-05
2433.0,3,499.7,1071.635,0.05562772,0.0262434,26.2762,0.134903,38.8857,6.146,0.9955115,0,0.5329,0.69,4,56.1,0,0,0,0,0,0,5,0.325,0.04235,0.2405,61.88,17.28,0,0,0,0,0,0,1950878000.0,0,0,1269,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1420.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,2,2,0.00019033554705766645
2434.0,3,433.2,918.0168,0.03316954,0.00343,26.6021,0.0611312,15.9693,5.143,0.9990684,0,0.4872,0.568,13,33.8,0,0,0,0,0,0,16,0.0203,0.04602,0.2448,66.01,16.42,0,0,0,0,0,0,1950878000.0,0,0,1255,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1783.15,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,2,2,0.0001630510666748738
2435.0,3,455.1,287.7754,0.04740643,-0.141401,13.1123,0.116521,16.7271,3.983,0.9966399,0,0.5058,0.6033,13,35.3,0,0,0,0,0,0,16,0.0369,0.04224,0.2472,61.77,22.61,0,0,0,0,0,0,1950878000.0,0,0,1234,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1620.003,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,2,1,5.11124479778458e-05
2436.0,3,497.5,876.3353,0.05773035,0.468565,27.804,0.212788,23.3592,2.997,0.9890508,0,0.5562,0.7236,14,34.0,0,0,0,0,0,0,17,0.0521,0.03928,0.2425,59.29,23.28,0,0,0,0,0,0,1950878000.0,0,0,1194,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1276.927,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,0.00015564791998343115
2437.0,3,549.8,1141.876,0.05120937,0.146318,25.7774,0.263207,30.851,3.149,0.9835315,0,0.5576,0.7349,15,51.8,0,0,0,0,0,0,17,0.171,0.03881,0.239,57.72,21.79,0,0,0,0,0,0,1950878000.0,0,0,1174,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1268.809,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,0.00020281121196304706
2438.0,3,507.2,1119.642,0.06628313,0.0708781,26.1933,0.22741,31.7736,2.773,0.9875519,0,0.5556,0.7219,14,33.9,0,0,0,0,0,0,17,0.0481,0.03927,0.243,59.04,23.1,0,0,0,0,0,0,1950878000.0,0,0,1196,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1280.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,0.0001988621802934206
2439.0,3,430.4,900.7048,0.06997155,0.13846,27.9468,0.0473442,10.3491,4.748,0.9994406,0,0.4755,0.5483,13,33.5,0,0,0,0,0,0,16,0.013,0.04707,0.2516,67.79,16.61,0,0,0,0,0,0,1950878000.0,0,0,1256,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1900.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,2,2,0.00015997624269967483
2440.0,3,430.8,197.7203,0.04099322,0.42093,10.7875,0.00665371,10.5334,3.953,0.9999889,0,0.4875,0.5691,13,35.0,0,0,0,0,0,0,16,0.039,0.04311,0.2583,62.76,22.71,0,0,0,0,0,0,1950878000.0,0,0,1267,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1780.376,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,3,1,3.511755538490804e-05
2441.0,3,486.9,26.48814,0.06242208,0.35535,2.12489,0.073849,4.24667,3.142,0.9986421,0,0.4746,0.5561,7,61.9,0,0,0,0,0,0,8,0.226,0.04365,0.2714,63.28,20.96,0,0,0,0,0,0,1950878000.0,0,0,1257,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1910.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,2,1,4.7046192196410694e-06
2442.0,3,534.2,1057.172,0.05975521,0.461263,25.6916,0.241313,39.581,6.161,0.9860485,0,0.5629,0.741,13,35.6,0,0,0,0,0,0,15,0.0727,0.04099,0.237,60.47,17.12,0,0,0,0,0,0,1950878000.0,0,0,1269,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1240.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,2,0.0001877667404984415
2443.0,3,505.8,942.8163,0.06860306,0.548193,26.9594,0.194542,24.4632,5.976,0.9907987,0,0.5676,0.751,14,33.5,0,0,0,0,0,0,16,0.0535,0.04084,0.2361,60.61,17.08,0,0,0,0,0,0,1950878000.0,0,0,1263,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1214.697,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,2,0.0001674557626760837
2444.0,3,501.4,1084.616,0.0564838,0.683094,27.3988,0.119455,35.7173,2.333,0.9964704,0,0.561,0.7437,15,52.8,0,0,0,0,0,0,17,0.179,0.03819,0.2364,56.66,21.79,0,0,0,0,0,0,1950878000.0,0,0,1196,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1250.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,0.00019264113220219381
2445.0,3,504.8,1347.226,0.07204534,0.453227,28.2514,0.298895,32.7353,4.515,0.9790586,0,0.5687,0.753,13,35.4,0,0,0,0,0,0,15,0.0475,0.04152,0.2347,62.86,17.74,0,0,0,0,0,0,1950878000.0,0,0,1154,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1209.006,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,2,2,0.00023928389584169213
2446.0,3,507.0,1204.146,0.08305068,0.98284,26.6839,0.247163,51.2714,0.1127,0.9853935,0,0.5686,0.7547,14,33.3,0,0,0,0,0,0,16,0.0831,0.04062,0.237,60.28,16.95,0,0,0,0,0,0,1950878000.0,0,0,1269,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1209.842,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,2,0.00021387112929990233
2447.0,3,523.7,39.05078,0.08916059,-0.0706282,4.0,0.300659,5.68106,3.877,0.9788262,0,0.5705,0.7564,14,34.0,0,0,0,0,0,0,16,0.0422,0.03906,0.2383,59.69,23.59,0,0,0,0,0,0,1950878000.0,0,0,1177,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1200.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,6.935898486264988e-06
2448.0,3,559.1,1357.909,0.08452831,0.648441,27.7586,0.286561,50.0359,2.694,0.9806544,0,0.5625,0.74,14,33.8,0,0,0,0,0,0,16,0.073,0.039,0.2415,58.69,23.37,0,0,0,0,0,0,1950878000.0,0,0,1196,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1242.179,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,0.00024118132794237666
2449.0,3,560.9,1139.526,0.078982,0.678372,27.1792,0.244056,29.2628,5.873,0.985743,0,0.5861,0.7903,14,34.1,0,0,0,0,0,0,16,0.0688,0.03986,0.2371,60.08,17.96,0,0,0,0,0,0,1950878000.0,0,0,1256,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1123.958,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,2,0.00020239382308009205
2450.0,3,634.2,1160.642,0.05998309,0.781296,27.8319,0.36655,34.495,0.04704,0.9694558,0,0.5848,0.7956,15,51.5,0,0,0,0,0,0,17,0.21,0.03933,0.2353,57.35,17.11,0,0,0,0,0,0,1950878000.0,0,0,1269,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1130.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,2,0.00020614428420880627
2451.0,3,553.2,1062.642,0.1083643,0.546192,26.0806,0.215294,32.1013,2.165,0.9888,0,0.5742,0.774,15,52.9,0,0,0,0,0,0,17,0.196,0.03772,0.2359,56.18,21.69,0,0,0,0,0,0,1950878000.0,0,0,1185,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1181.164,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,0.00018873827972812834
2452.0,3,597.8,1430.568,0.0966089,-0.0132103,27.418,0.169382,43.856,1.396,0.9929782,0,0.5778,0.7819,15,53.4,0,0,0,0,0,0,17,0.203,0.03726,0.2357,55.29,21.27,0,0,0,0,0,0,1950878000.0,0,0,1193,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1163.321,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,0.0002540864593664744
2453.0,3,548.7,1182.197,0.07036164,0.661442,25.9617,0.235868,40.2747,5.713,0.9866462,0,0.5853,0.7887,14,34.1,0,0,0,0,0,0,16,0.0697,0.04003,0.2392,61.09,18.03,0,0,0,0,0,0,1950878000.0,0,0,1248,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1127.658,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,2,0.0002099727171331023
2454.0,3,572.3,1305.256,0.1318565,0.551561,27.5914,0.289118,50.7358,5.626,0.9803278,0,0.587,0.7992,15,52.3,0,0,0,0,0,0,17,0.194,0.03953,0.2344,58.98,18.02,0,0,0,0,0,0,1950878000.0,0,0,1238,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1120.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,2,0.0002318295080044059
2455.0,3,488.2,377.2427,0.1169479,0.265742,11.6816,0.0429538,10.2901,4.795,0.9995394,0,0.4697,0.5476,7,63.1,0,0,0,0,0,0,8,0.204,0.04384,0.2719,63.57,21.27,0,0,0,0,0,0,1950878000.0,0,0,1257,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1962.437,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,2,1,6.700294006635762e-05
2456.0,3,474.3,191.8223,0.02211328,0.00838211,13.111,-0.17369,18.4945,4.869,0.9926244,0,0.5539,0.7172,14,34.5,0,0,0,0,0,0,17,0.042,0.03938,0.2396,59.01,23.23,0,0,0,0,0,0,1950878000.0,0,0,1192,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1290.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,2,1,3.406999809483622e-05
2457.0,3,447.5,1051.773,0.02110435,0.0363974,24.8193,0.0559796,36.6491,2.864,0.9992184,0,0.4986,0.5892,13,35.2,0,0,0,0,0,0,16,0.0358,0.04234,0.2531,61.72,22.48,0,0,0,0,0,0,1950878000.0,0,0,1258,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1680.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,3,1,0.0001868078117413886
2458.0,3,425.4,952.6302,0.0170916,-0.00525859,25.658,0.0544161,23.0963,3.287,0.9992614,0,0.5227,0.6405,13,36.0,0,0,0,0,0,0,16,0.0426,0.04089,0.2456,60.26,23.14,0,0,0,0,0,0,1950878000.0,0,0,1261,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1490.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,2,1,0.0001691988319349911
2459.0,3,410.1,846.8976,0.01169602,0.324397,28.5595,0.0139575,33.213,4.076,0.9999513,0,0.4713,0.542,13,34.5,0,0,0,0,0,0,16,0.0206,0.04423,0.2755,65.35,22.74,0,0,0,0,0,0,1950878000.0,0,0,1265,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1945.02,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,3,1,0.00015041942265587143
2460.0,3,409.7,879.1768,0.01257519,-0.0264099,26.6337,0.0403674,17.1624,4.09,0.9995931,0,0.4718,0.5424,13,33.4,0,0,0,0,0,0,16,0.00949,0.04737,0.254,68.58,16.82,0,0,0,0,0,0,1950878000.0,0,0,1258,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1940.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,3,2,0.0001561526053072255
2461.0,3,522.5,17.74679,0.08917834,-0.528275,4.0,0.828934,4.59403,3.877,0.8849422,0,0.5705,0.7476,13,29.9,0,0,0,0,0,0,15,-0.0574,0.04039,0.2413,60.05,24.03,0,0,0,0,0,0,1950878000.0,0,0,1035,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1200.001,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,3.152048023037251e-06
2462.0,3,431.6,476.0036,0.03493232,0.0691626,13.8645,0.110763,12.2385,5.86,0.9969608,0,0.4826,0.56,13,33.5,0,0,0,0,0,0,16,0.0206,0.04651,0.2507,66.46,16.33,0,0,0,0,0,0,1950878000.0,0,0,1262,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1828.256,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,2,2,8.454408973896769e-05
2463.0,3,516.7,959.1441,0.02285252,0.0194674,25.4408,0.1038,37.6586,5.346,0.997328,0,0.5314,0.6862,4,59.1,0,0,0,0,0,0,5,0.323,0.04249,0.2398,62.39,17.36,0,0,0,0,0,0,1950878000.0,0,0,1250,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1429.997,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,2,2,0.00017035578063485528
2464.0,3,543.6,946.0444,0.07064128,0.408229,27.3725,0.195243,27.5876,3.855,0.9907341,0,0.5806,0.7789,14,34.1,0,0,0,0,0,0,16,0.0546,0.04029,0.235,62.09,17.88,0,0,0,0,0,0,1950878000.0,0,0,1177,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1150.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,2,0.00016802911291143144
2465.0,3,442.9,1179.194,0.07504083,0.419108,26.4313,0.136558,23.9311,5.632,0.9954022,0,0.5629,0.7402,14,33.6,0,0,0,0,0,0,17,0.0549,0.04086,0.2356,61.39,17.08,0,0,0,0,0,0,1950878000.0,0,0,1253,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1240.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,2,0.00020943934742437297
2466.0,3,423.2,1199.435,0.04463257,-0.00559086,27.0896,0.0556365,42.3528,5.377,0.9992279,0,0.4654,0.533,13,33.2,0,0,0,0,0,0,16,0.00666,0.04799,0.2577,69.42,16.87,0,0,0,0,0,0,1950878000.0,0,0,1259,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,2010.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,2,2,0.00021303439779879544
2467.0,3,564.2,74.47907,0.08628796,-0.170234,7.24171,0.434495,3.54463,2.258,0.9585833,0,0.5744,0.7638,13,35.5,0,0,0,0,0,0,15,0.0278,0.03843,0.2397,57.5,23.44,0,0,0,0,0,0,1950878000.0,0,0,1104,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1180.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,1.3228398225884962e-05
2468.0,3,511.6,1158.1,0.05131032,-0.0481898,27.8826,0.343723,42.312,3.008,0.9728472,0,0.5764,0.7698,14,33.9,0,0,0,0,0,0,16,0.0514,0.03852,0.2393,58.98,23.5,0,0,0,0,0,0,1950878000.0,0,0,1189,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1170.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,0.00020569279376605234
2469.0,3,436.5,1220.374,0.04611964,0.187881,26.7037,0.0994814,42.9766,3.607,0.9975441,0,0.5357,0.6716,13,36.3,0,0,0,0,0,0,16,0.0443,0.04021,0.2436,59.76,23.14,0,0,0,0,0,0,1950878000.0,0,0,1249,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1401.031,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,3,1,0.0002167534215520701
